cnt,seg,word
1,"['颜色', '有点', '暗沉', '，', '但是', '不', '浮粉']","['暗沉', '']"
1,"['给', '老妈', '买', '的', '，', '说', '吸收', '得', '很快', '~']","['很快', '']"
1,"['不', '知道', '是', '双', '11', '买', '的', '时间', '问题', '，', '反正', '配送', '速度', '超慢', '，', '配送员', '也', '不', '礼貌']","['超慢', '']"
1,"['挤出', '不均衡', '，', '出口', '老', '是', '余', '留下硬化', '，', '这', '是', '水', '多', '成分', '及', '不', '明', '黑色素', '。', '黄', '、', '红', '、', '白等色', '毛巾', '请勿', '粘', '，', '粘', '后', '几', '秒', '快洗', '，', '除', '黑色', '，', '经', '我', '多次', '试验', '得知', '，', '不', '相信', '的', '大', '可', '买', '瓶', '一', '试', '。']","['快', '不均衡', '']"
1,"['真', '的', '很差', '，', '买', '来', '一个', '月', '不', '到', '手机', '没', '声音', '了', '，', '打电话', '也', '打', '不', '出去']","['很差', '']"
2,"['和', '超市', '买', '的', '不', '太', '一样', '，', '这', '瓶', '在', '家', '放', '着', '有', '点', '凝固', '，', '像', '果冻', '一样', '，', '家', '人', '买', '的', '同款', '大', '瓶', '和', '正常', '天气', '情况', '一样', '是', '普通', '流体', '，', '不', '知道', '是', '不是正品']","['正品', '普通', '正常', '']"
2,"['现在', '用', '起', '来', '还', '不错', '，', '就是', '觉得', '还是', '小了点']","['不错', '小了点', '']"
0,"['送货', '太慢', '，', '没', '多', '大', '用途']","['慢', '']"
8,"['给', '品牌', '送货', '师傅', '和', '安装', '师傅', '一个', '赞', '。', '客服', '也', '非常', '耐心', '的', '回答', '问题', '。', '第一', '次', '用', '滚筒', '，', '老爸', '很', '满意', '，', '非常', '静音', '，', '时间', '也', '很快', '，', '还', '省', '水', '。', '妈妈', '最', '喜欢', '的', '是', '不', '像', '波轮', '一样', '易皱', '，', '外观', '也', '很', '时尚', '。', '第一', '次', '使用', '滚筒', '，', '无论是', '外观', '，', '功能', '还是', '使用', '都', '觉得', '非常', '新颖', '，', '很', '开心', '选择', '了', '你们', '。', '合作', '愉快', '。']","['时尚', '很快', '赞', '不喜欢', '开心', '耐心', '满意', '静音', '新颖', '']"
1,"['已经', '安装', '好', '了', ' ', '正在', '使用', '中', ' ', '等', '再', '用', '几', '天', '来', '追加', '[', '追', '评', ']']","['好', '']"
1,"['给', '朋友', '买', '的', ' ', '他', '觉得', '还', '不错']","['不错', '']"
4,"['简洁', '有力', '，', '蓝', '牙', '功能', '很赞', '，', '菜单', '不', '好定制', '，', '可', '玩度', '不高', '。', '遥控', '关机', '后', '还是', '发热', '。']","['很赞', '不好', '简洁', '有力', '不高', '']"
3,"['梯子', '长度', '不一般长', '，', '放在', '地上', '不稳', '，', '扶手', '还', '被', '压', '了', '个', '坑', '！']","['坑', '不稳', '不一般长', '']"
3,"['东西', '还', '没', '用', ' ', '但是', '觉得', '有点', '不厚道', ' ', '没有', '赠品', ' ', '可能', '是', '因为', '买', '的', '时候', '活动', '便宜', '了', ' ', '就', '把', '赠', '的', '蒸宝', '抛', '去', '了', ' ', '虽然', '写', '的', '赠', '完', '即', '止', ' ', '但是', '这个', '东西', '一直', '到', '现在', '页面', '也', '写', '的', ' ', '前', '天赠品', '就', '没', '了', '今天', '还', '写', '什', '么', '赠', '完', '即', '止', '。', ' ', '便宜', '的', '时候', '也', '只是', '把', '蒸宝', '的', '钱', '抛', '去', '了', ' ', '就', '这样', '吧', ' ', '略', '失望']","['不厚道', '便宜', '失望', '']"
3,"['很', '满意', '的', '一', '次', '购物', ' ', '还是', '送货上门', ' ', '贴心', '服务', ' ', '点赞']","['贴心', '点赞', '满意', '']"
5,"['很', '不错', '，', '手感', '很好', '，', '也', '很', '适合', '，', '比较', '高档', '，', '很好', '用']","['高档', '适合', '不错', '很好', '很好', '']"
4,"['键盘灯', '控制', '有问题', '，', '有时', '数字', '键', '莫名', '的', '闪烁', '或', '点', '亮', '<', '/', 'br', '>', '比如', '：', '本', '来', '设置', '了', ' ', '被', '按', '的', '键', ' ', '闪亮', '，', '但是', '有时', '按', '字母键', '的', '时候', '，', '数字', '键盘', '也', '点', '亮', '（', '不', '同', '的', '闪灯', '模式', '都', '试', '了', '，', '经常', '会', '出现', '此', '问题', '，', '比较', '纳闷', '）', '<', '/', 'b', 'r', '>', '如', '：', '按', ' ', 'a', ' ', '键', '，', 'a键', '亮', '了', '，', '但是', '此时', '数字键', '的', '，', '4', '、', '5', '、', '6', ' ', '也', '会', '点', '起', '来', '，', '郁闷']","['纳闷', '郁闷', '有问题', '闪亮', '']"
2,"['做工', '粗糙', '，', '一点', '都', '不', '像', '品牌货', '，', '还', '卖', '那', '么', '贵', '。']","['粗糙', '贵', '']"
4,"['什', '么', '狗屁', '啊', '，', '货', '到', '快', '一个', '月', '了', '，', '迟迟', '不', '给', '安装', '，', '一点点', '小', '事情', '，', '你', '推', '他', '她', '推', '你', '，', '服务', '太差', '尽', '，', '要', '买', '的', '三思而后行', '吧', ' ', '，', '还', '是', '去', '实体', '店', '买', '的', '安心', '，', '不', '然', '会', '被', '气', '死']","['快', '安心', '太差', '狗屁', '']"
0,"['冷藏', '效果', '很', '差劲']","['很差', '']"
3,"['双十一', '购买', '，', '购物', '时', '可', '选择', '推迟', '送货', '，', '可', '获', '十', '元', '代', '金券', '，', '于是', '选择', '推迟', '送货', '。', '购买', '后', '并', '未', '受到', '代金券', '，', '联系', '客服', '说', '收到', '货', '后', '可', '获得', '代金券', '。', '如今', '收到', '货', '已经', '一', '周', '仍', '没有', '收到', '。', '联系', '供应商', '客服', '，', '客服', '态度', '很好', '，', '但', '说', '这个', '事情', '说', '要', '联系', '京东', '客服', '，', '于是', '有', '联系', '京东', '客服', '，', '京', '东', '客服', '态度', '不错', '，', '但是', '又', '说', '这个', '事情', '要', '我', '联系', '供应商', '客服', '，', '于是', '就', '这样', '被', '踢', '来', '踢', '去', '，', '问题', '也', '没有', '解决', '。', '。', '。', '只', '是', '十元代', '金券', '，', '要', '浪费', '很多', '精力', '还', '没有', '得到', '。', '。', '。', '原本', '是', '承诺', '应该', '给', '的', '！', '真', '的', '很', '不满意', '这样', '的', '结果', '。']","['不满意', '不错', '很好', '没有很多', '']"
1,"['钢化膜', '简直', '垃圾', '。']","['垃圾', '']"
2,"['不错', '，', '看', '着', '质量', '很好', '。']","['很好', '不错', '']"
1,"['主要', '是', '早餐', '吃', '的', '，', '方便', '。', '。']","['方便', '']"
3,"['一般', '，', '用', '一', '段', '时间', '后', '插头', '位置', '卡簧', '就', '无力', '了', '，', '插', '上', '充电', '很', '容易', '就', '掉', '下', '来', '。']","['无力', '容易', '一般', '']"
4,"['不错', '，', '可以', '预约', '时间', '，', '物流', '挺快', '的', '，', '之前', '家', '里', '的', '也', '是', '西门子', '，', '保鲜', '效果', '很好', '。']","['不错', '可以', '很好', '挺快', '']"
2,"['我', '家', '狗狗', '60', '斤', '重', '，', '居然', '最', '大', '号', '都', '小', '了', '，', '可见', '卖', '家', '商品', '说明', '太', '不准确', '了', '，', '没法', '穿', '，', '也', '懒得', '退', '了', '。']","['不准确', '重', '']"
1,"['老', '铁', ' ', '这个', '店', '可以', '的', '[', '追', '评', ']']","['可以', '']"
1,"['纸', '可以']","['可以', '']"
2,"['一般般', '，', '我', '是', '外行', '，', '但', '相比', '较', '同时', '送', '来', '的', '另外', '2', '件', '，', '这个', '明显', '差', '多', '了']","['一般般', '明显', '']"
7,"['电视', '轻薄', '，', '外观', '漂亮', '，', '物流', '很快', '，', '上门', '安装', '快', '，', '父母', '满意', '，', '大', '品牌', '值得', '信赖', '，']","['快', '漂亮', '值得', '信赖', '轻薄', '很快', '满意', '']"
3,"['物流', ' ', '好', '慢', ' ', '而且', '远', '的', '一个', '什', '么', '快递', ' ', '离', '我们', '学校', '还', '很', '远', ' ', '拿', '东西', '不方便']","['慢', '好', '不方便', '']"
2,"['很好', '，', '孩子', '较', '喜欢']","['很好', '喜欢', '']"
9,"['冷藏柜', '收到', '了', '，', '物流', '很', '给力', '，', '柜子', '很', '实用', '，', '质感', '很好', '，', '款式', '也', '好看', '，', '规格', '刚好', '合适', '，', '喜欢', '的', '朋友', '可以', '赶快', '选购', '哦', '！', '很', '一', '次', '愉快', '的', '购物', '！', '好评', '了', '。']","['也好', '愉快', '实用', '合适', '可以', '给力', '喜欢', '刚好', '好评', '很好', '']"
4,"['很好', '用', '，', '只是', '包装', '是', '旧版', '的', '，', '送货', '很快', '，', '质量', '好', '。']","['旧版', '很好', '好', '很快', '']"
2,"['.', '手机', '很', '漂亮', '，', '配置', '好', '，', '性', '价', '比', '神机', '。']","['漂亮', '好', '']"
2,"['相信', '奥克斯大', '品牌', '的', '力量', '，', '空调', '好用', '，', '京', '东真', '的', '方便快捷', '！']","['方便快捷', '好用', '']"
2,"['很好', '呀', '！', '尤其', '是', '快递员', '，', '还', '亲自', '送', '上', '楼', '，', '满意']","['很好', '满意', '']"
13,"['10', 'W', '的', '低音炮', '一点', '都', '听', '不', '出', '效果', '，', '无语', '了', '，', '不', '知道', '是', '不', '是', '坏', '了', '还', '是', '怎', '么', '滴', '，', '另外', '这', '款', '电视', '的', '开机', '速度', '好', '慢', '啊', '，', '得', '等', '好', '一会', '，', '<', '/', 'br', '>', '显示', '效果', '很好', '，', '颜色', '非常', '舒服', '，', '可', '视', '角度', '也', '很好', '，', '窄边框', '很', '漂亮', '，', '但是', '厚度', '上', '着实', '厚', '了', '一些', '，', '好在', '不影响', '观看', '，', '流光溢彩', '功能', '看', '电影', '时', '效果', '很好', '。']","['漂亮', '很好', '慢', '坏', '无语', '厚', '着实', '很好', '不影响', '好', '舒服', '好', '很好', '']"
2,"['暂时', '用', '着', '好', '，', '价', '格', '便宜', '，', '希望', '能够', '一直', '稳定']","['稳定', '好', '']"
1,"['[', '追', '评', ']', '服务', '好']","['好', '']"
1,"['用', '在', '脸上', '刺痛', '，', '而且', '也', '没有', '什', '么', '保湿', '作用']","['刺痛', '']"
2,"['老牌子', '老', '信任', '，', '很重', '，', '听说', '都', '是', '铜', '的', '线', '。']","['信任', '很重', '']"
1,"['产品', '的', '外包装', '破旧不堪', '，', '很', '不满意', '。']","['不满意', '']"
1,"['我', '很', '喜欢', '下次', '我', '还', '来', '买']","['喜欢', '']"
2,"['儿子', '很', '喜欢', '，', '实木', '的', '，', '确实', '要点', '赞', '！']","['赞', '喜欢', '']"
4,"['裤子', '有', '点', '小', '，', '物流', '还', '慢', '的', '很', '垃圾', '，', '不', '建议', '大', '家', '购买', '，', '布料', '也', '不好', '！', '很坏', '的', '一', '次', '购物', '体验', '。', '中间', '想', '催促', '的', '都', '找', '不', '到', '一个', '电话', '，', '很', '垃圾', '，', '很', '火', '！']","['不好', '慢', '垃圾', '很坏', '']"
3,"['老人', '喜欢', '，', '正好', '适合', '两', '个', '人', '用']","['适合', '喜欢', '正好', '']"
1,"['不太好', '，', '是', '胶', '沾', '在', '手机', '上', '的']","['不太好', '']"
6,"['挺好', '的', '，', '屏幕', '挺', '清晰', '，', '视频', '的', '东西', '挺齐', '的', '。', '很', '满意', '我', '喜欢', '的', 'tvb', '很多', '哈', '哈', '哈', '哈', '哈', '哈']","['清晰', '挺好', '很多', '喜欢', '挺齐', '满意', '']"
1,"['看', '外观', '不怎样', '，', '用', '用', '再', '看', '吧']","['不怎样', '']"
1,"['非常', '一般', '，', '配件', '不', '配套']","['一般', '']"
9,"['说是', '写入', '和', '读取', '都', '比', '普通', '卡', '快', '一', '倍', '，', '但', '拷贝', '文件', '到', '卡', '上', '，', '比', '普通卡', '实际', '却', '快', '不', '了', '多少', '（', '原', '来', '用', '的', '是', '金士顿', '32', 'G', '普通卡', '，', '也', '是', '在', '京', '东', '买', '的', '）', '&', 'hellip', ';', '&', 'hellip', ';', '花', '了', '这', '么', '多', '钱', '，', '但', '实际', '效果', '却', '没', '出', '来', '，', '真心', '不值', '&', 'hellip', ';', '&', 'hellip', ';', '本', '来', '想', '退货', '的', '，', '但', '自己', '用', '的', '32', 'G卡', '，', '给', '弟弟', '用', '了', '，', '先', '用', '着', '，', '看看', '后期', '贵', '东西', '的', '价', '值', '有', '没', '有', '出', '来', '&hellip', ';', '&', 'hellip', ';', '比如', '耐用', '、', '兼容性', '等', '&', 'hellip', ';', '&', 'hellip', ';']","['卡', '不值', '耐用', '贵', '普通', '快', '卡', '普通', '普通', '']"
3,"['不错', '，', '轻薄', '，', '这个', '价', '位性', '价', '比', '算', '不错', '的', '了']","['不错', '轻薄', '不错', '']"
3,"['梳子', '摔', '地上', '就', '断', '了', '，', '看', '着', '还行', '，', '用', '着', '将就', '，', '就', '是', '质量', '不好', '，', '不适合', '自用']","['不适', '将就', '还行', '不好', '']"
1,"['链接', '小米', '手机', '的', '，', '但是', '链', '接', '后', '有', '点', '卡顿', '。']","['卡顿', '']"
4,"['十一', '想', '买', '个', '礼物', '送', '给', '自己', '。', '。', '。', '这', '东西', '哪', '是', '什', '么', '香膏', '啊', '，', '就', '是', '凡', '士林', '加', '了', '点', '香精', '啊', '。', '。', '。', '太', '劣质', '了', '。', '。', '你', '说', '它', '是', '香膏', '吧', '，', '都', '没', '什', '么', '味道', '，', '就', '连', '自己', '都', '很', '难闻', '到', '！', '更何况', '前', '调', '中', '调和', '尾调', '了', '。', '。', '。', '你', '说', '它', '是', '润肤膏', '吧', '，', '它', '这', '么', '黏腻', '厚重', '，', '哪', '里', '有', '润肤', '的', '效果', '！', '！', '！', '我', '后悔', '啊', '。', '。', '。', '天', '啊', '。', '。', '。', '还', '不', '能', '退货', '啊', '。', '。', '。', '非常', '难受', '啊', '。', '。', '飘泪', '！', '！', '！', '！']","['劣质', '后悔', '厚重', '难受', '']"
